-394208.380000000	696077.490000000	495135.180000000
-391667.280000000	695190.980000000	495215.460000000
-414738.500000000	696274.270000000	498375.020000000
-413838.400000000	697587.970000000	496598.960000000
-416228.300000000	697413.930000000	497399.250000000
-411423.500000000	701573.230000000	495854.520000000
-404529.410000000	707063.720000000	497627.800000000
-400656.613000000	706309.760000000	497267.300000000
-387757.500000000	703091.550000000	499407.309000000
-389357	704062.880000000	500439.820000000
-390191.640000000	701875.500000000	503557.590000000
-405485.440000000	705097.540000000	496388.610000000
-403976.320000000	703894.380000000	495512.670000000
-407791.370000000	703999.490000000	496386.350000000
-406179.460000000	702876.560000000	495487.840000000
-390898.810000000	700718.195000000	495357.750000000
-398323.410000000	695458.370000000	500362.348000000
-398087.750000000	696200.410000000	502669.950000000
-400867.836000000	696650.160000000	500513.291000000
-402424.440000000	696807.190000000	502389.710000000
-388496.500000000	698479.020000000	496228.170000000
-390795.370000000	698709.570000000	495053.780000000
-389377.900000000	694246.170000000	495732.710000000
-397801.590000000	696420.750000000	496396.710000000
-407892.080000000	706353.750000000	498421.750000000
-415310	699413.938000000	496773.180000000
-410063.600000000	699626.904000000	495397.780000000
-407806.230000000	698691.980000000	495495.060000000
-404706.970000000	698511.580000000	495278.750000000
-385756.900000000	693173.260000000	499473.149000000
-386534.400000000	699622.832000000	501723.690000000
-400115.871000000	698095.790000000	494981.750000000
-401640.720000000	697344.680000000	496374.540000000
-399347.109000000	698496.690000000	504623.870000000
-394727.710000000	694125.350000000	498373.090000000
-396281.430000000	695222.830000000	497387.230000000
-400140.178000000	696310.880000000	497396.520000000
-396987.140000000	697596.750000000	504329.300000000
-400873.781000000	697296.830000000	503592.920000000
-406254.630000000	697201.480000000	502589.900000000
-390887.770000000	704684.460000000	501343.420000000
-394000.360000000	703874.110000000	498514.050000000
-392556.660000000	702715.620000000	497412.370000000
-390210.110000000	703120.740000000	498410.840000000
-386654.900000000	695249.490000000	496844.580000000
-392368.100000000	701794.340000000	504696.420000000
-395477.640000000	704294.430000000	502565.900000000
-395574.670000000	695138.130000000	502622.750000000
-393422.070000000	694992.120000000	503758.640000000
-406249.550000000	697537.370000000	496522.050000000
