-44208.3800000000	-53922.5100000000	-54864.8200000000
-41667.2800000000	-54809.0200000000	-54784.5400000000
-64738.5000000000	-53725.7300000000	-51624.9800000000
-63838.4000000000	-52412.0300000000	-53401.0400000000
-66228.3000000000	-52586.0700000000	-52600.7500000000
-61423.5000000000	-48426.7700000000	-54145.4800000000
-54529.4100000000	-42936.2800000000	-52372.2000000000
-50656.6130000000	-43690.2400000000	-52732.7000000000
-37757.5000000000	-46908.4500000000	-50592.6910000000
-39357	-45937.1200000000	-49560.1800000000
-40191.6400000000	-48124.5000000000	-46442.4100000000
-55485.4400000000	-44902.4600000000	-53611.3900000000
-53976.3200000000	-46105.6200000000	-54487.3300000000
-57791.3700000000	-46000.5100000000	-53613.6500000000
-56179.4600000000	-47123.4400000000	-54512.1600000000
-40898.8100000000	-49281.8050000000	-54642.2500000000
-48323.4100000000	-54541.6300000000	-49637.6520000000
-48087.7500000000	-53799.5900000000	-47330.0500000000
-50867.8360000000	-53349.8400000000	-49486.7090000000
-52424.4400000000	-53192.8100000000	-47610.2900000000
-38496.5000000000	-51520.9800000000	-53771.8300000000
-40795.3700000000	-51290.4300000000	-54946.2200000000
-39377.9000000000	-55753.8300000000	-54267.2900000000
-47801.5900000000	-53579.2500000000	-53603.2900000000
-57892.0800000000	-43646.2500000000	-51578.2500000000
-65310	-50586.0620000000	-53226.8200000000
-60063.6000000000	-50373.0960000000	-54602.2200000000
-57806.2300000000	-51308.0200000000	-54504.9400000000
-54706.9700000000	-51488.4200000000	-54721.2500000000
-35756.9000000000	-56826.7400000000	-50526.8510000000
-36534.4000000000	-50377.1680000000	-48276.3100000000
-50115.8710000000	-51904.2100000000	-55018.2500000000
-51640.7200000000	-52655.3200000000	-53625.4600000000
-49347.1090000000	-51503.3100000000	-45376.1300000000
-44727.7100000000	-55874.6500000000	-51626.9100000000
-46281.4300000000	-54777.1700000000	-52612.7700000000
-50140.1780000000	-53689.1200000000	-52603.4800000000
-46987.1400000000	-52403.2500000000	-45670.7000000000
-50873.7810000000	-52703.1700000000	-46407.0800000000
-56254.6300000000	-52798.5200000000	-47410.1000000000
-40887.7700000000	-45315.5400000000	-48656.5800000000
-44000.3600000000	-46125.8900000000	-51485.9500000000
-42556.6600000000	-47284.3800000000	-52587.6300000000
-40210.1100000000	-46879.2600000000	-51589.1600000000
-36654.9000000000	-54750.5100000000	-53155.4200000000
-42368.1000000000	-48205.6600000000	-45303.5800000000
-45477.6400000000	-45705.5700000000	-47434.1000000000
-45574.6700000000	-54861.8700000000	-47377.2500000000
-43422.0700000000	-55007.8800000000	-46241.3600000000
-56249.5500000000	-52462.6300000000	-53477.9500000000
-38466.5000000000	-48191.9500000000	-52757.1900000000
-62204.1000000000	-45399.8400000000	-48741.8100000000
-60221.8000000000	-44491.6400000000	-49334.0600000000
-52312.0900000000	-51440.6000000000	-45495.3100000000
-42422.0700000000	-56819.7900000000	-47461.2900000000
-43932.8900000000	-56763.4300000000	-49528.6820000000
-59312.9000000000	-46427.3000000000	-45863.4200000000
-57013.6400000000	-45548.5200000000	-46062.8300000000
-54763.6900000000	-44754.2500000000	-46212.7500000000
-46534.4100000000	-52867.1500000000	-54901.0600000000
-53218.1200000000	-43791.6500000000	-53662.6500000000
-51581.8200000000	-45039.8000000000	-54457.8000000000
-62795.2000000000	-50377.1680000000	-54151.4000000000
-67400.6000000000	-50143.2780000000	-49534.4270000000
-67075.3000000000	-52763.8500000000	-49559.2370000000
-58543.1400000000	-51260.4000000000	-45632.8300000000
-60833.1000000000	-50478.0970000000	-45109.6700000000
-63236.8000000000	-49247.2420000000	-45367.7500000000
-55488.6400000000	-51272.1800000000	-45651.7700000000
-37859.2000000000	-51474.0300000000	-46555.3200000000
-37288	-56874.7000000000	-46551.4100000000
-57778.1100000000	-53345.2000000000	-48454.6400000000
-56247.1900000000	-53524.6900000000	-50556.0810000000
-59312.9000000000	-53096.1900000000	-52061.4900000000
-60086.7000000000	-52394.7200000000	-46690.7500000000
-62422.1000000000	-45313.2800000000	-50590.0530000000
-64545.5000000000	-46456.8700000000	-50304.9740000000
-40231.5100000000	-55954.7900000000	-45369.7400000000
-60880.2000000000	-45800.6300000000	-47385.7500000000
-51073.1000000000	-45102.9300000000	-45901.6800000000
-56230.4100000000	-43906.9500000000	-47448.1700000000
-53929.9400000000	-42968.6100000000	-47622.6200000000
-64324.9000000000	-46507.2800000000	-48518.2800000000
-61390.3000000000	-47360.0100000000	-45711.3200000000
-56343.3900000000	-42571.1000000000	-50589.2150000000
-66035.7000000000	-50481.8950000000	-46643.5400000000
-64535.3000000000	-48273.2800000000	-46553.3400000000
-47938.4100000000	-46117.3100000000	-46525.6300000000
-46292.1500000000	-45195.9100000000	-49509.6560000000
-54711.6400000000	-53319.5700000000	-48610.3200000000
-35493.3000000000	-52591.7200000000	-48496.4700000000
-66172.1000000000	-48218.8000000000	-48550.5800000000
-65457.5000000000	-52602.2000000000	-47494.5500000000
-63934.2000000000	-53683.3100000000	-48501.6100000000
-63145	-52198.9900000000	-46825.0800000000
-38623.4000000000	-57376.9700000000	-52687.5200000000
-52411.9900000000	-43825.2100000000	-46495.6200000000
-45515.8500000000	-53653.9300000000	-54611.9200000000
-44750.9400000000	-54339.1000000000	-54232.8000000000
-44750.9400000000	-53241.3400000000	-55244.8300000000
-43243.2100000000	-53561.6700000000	-55274.2800000000
-43156.3200000000	-54678.8700000000	-54545.9500000000
-43992.1700000000	-52526.5100000000	-55658.9700000000
-42451.6800000000	-54159.4200000000	-55081.9400000000
-44156.8300000000	-54946.4300000000	-53809.0700000000
-42451.6800000000	-55340.6400000000	-54147.4800000000
-41672.7000000000	-53553.8500000000	-55300.2800000000
-40749.9500000000	-55690.8400000000	-54249.0400000000
-40149.5700000000	-54890.2400000000	-54806.0500000000
-40729.3400000000	-53903.1700000000	-55095.0300000000
-41757.8700000000	-55953.3900000000	-53713.6500000000
-66120.6000000000	-53383.0100000000	-51431.3200000000
-65271.6000000000	-53227.4200000000	-52412.3400000000
-63910.4000000000	-53263.8800000000	-52494.6800000000
-64677.8000000000	-52958.9400000000	-52950.0800000000
-63108.4000000000	-53699.8300000000	-51597.4100000000
-63901	-54047.5300000000	-50537.1910000000
-65528	-53713.6500000000	-50552.3010000000
-64700.2000000000	-51499.1500000000	-53634.4900000000
-63132.4000000000	-51431.0900000000	-53964.8000000000
-63145	-52958.6200000000	-52949.7800000000
-65260	-52335.4400000000	-53142.4900000000
-62359.9000000000	-52356.8600000000	-53412.9700000000
-66638.1000000000	-51470.5000000000	-52447.1000000000
-65872	-51470.5000000000	-53150.0400000000
-67007.7000000000	-52582.0600000000	-51572.6600000000
-60845.7000000000	-47756.1200000000	-54002.7200000000
-62396.5000000000	-48143.3700000000	-53688.3300000000
-62236.7000000000	-49510.1870000000	-54216.6700000000
-60749.6000000000	-49277.7910000000	-54528.6900000000
-60101	-48269.3100000000	-54361.3900000000
-61585.2000000000	-47250.0900000000	-53357.3600000000
-55428.3000000000	-43601.4300000000	-52780.2500000000
-53947.9700000000	-43308.7800000000	-53055.3500000000
-53257.2200000000	-42619.9600000000	-52690.7600000000
-53947.9700000000	-42281.2700000000	-51978.0300000000
-55509.0700000000	-42614.8300000000	-51611.8800000000
-54505.9600000000	-44078.4600000000	-53397.6400000000
-54528.7700000000	-42123.4500000000	-51354.6600000000
-51676.0100000000	-42790.4600000000	-52610.2100000000
-50293.8350000000	-44311.0300000000	-53375.9500000000
-50167.4470000000	-43916.3400000000	-51586.3200000000
-51062.2700000000	-42948.6900000000	-51519.2600000000
-51623.6600000000	-43817.4200000000	-53686.4000000000
-50882.2900000000	-44448.2800000000	-54028.5900000000
-49734.6210000000	-44366.6200000000	-52582.8700000000
-38807.6000000000	-46538.1600000000	-50303.2480000000
-37348.6000000000	-47254.2100000000	-49745.4000000000
-39386	-46621.6400000000	-50992.5200000000
-38608.5000000000	-46995.3300000000	-51648.0300000000
-37619.8000000000	-47865.6800000000	-51854.9900000000
-36765.4000000000	-47856.7400000000	-50716.3690000000
-38259.8000000000	-46583.9000000000	-49534.4270000000
-40217.9500000000	-46229.5700000000	-50398.8290000000
-38963.1000000000	-46292.0100000000	-48658.9500000000
-40743.6600000000	-45572.9400000000	-49702.6340000000
-39994.6000000000	-45683.7600000000	-48430.7900000000
-40937.8800000000	-47083.1200000000	-46543.8200000000
-40377.7100000000	-49402.2870000000	-45570.0100000000
-41068.1600000000	-48375.7900000000	-45840.0300000000
-39804.6000000000	-46877.5000000000	-47318.5000000000
-39221.2000000000	-47964.5300000000	-47073.5600000000
-39344.5000000000	-49219.8730000000	-46358.9500000000
-56863.0700000000	-45078.2600000000	-53243.4500000000
-55306.9400000000	-46200.9500000000	-54201.4300000000
-56293.5000000000	-45873.5900000000	-53763.6100000000
-54714.3900000000	-45484.1300000000	-54082.0200000000
-53918.8200000000	-44804.1600000000	-53981.5000000000
-56247.2200000000	-44384.7900000000	-53071.4600000000
-54750.1100000000	-47088.5000000000	-54811.2900000000
-53161.5700000000	-46984.3400000000	-55010.2800000000
-52489.6600000000	-45923.3100000000	-54701.6300000000
-53947.9700000000	-47605.8100000000	-55158.5700000000
-53028.7700000000	-45083.7200000000	-54251.6000000000
-58546.4800000000	-45429.4400000000	-53116.7000000000
-59272.7300000000	-46145.8200000000	-53390.7000000000
-57698.0600000000	-47291.2500000000	-54385.0700000000
-58733.9800000000	-46902.9600000000	-54028.0900000000
-57013.6400000000	-46588.6000000000	-54071.6700000000
-57824.9000000000	-44758.9400000000	-52821.3100000000
-57004.7100000000	-48255.6400000000	-54980.4900000000
-55480.8100000000	-47754.6400000000	-55020.2400000000
-56059.8900000000	-48424.2900000000	-55165.6400000000
-41831.8800000000	-48542.1600000000	-54482.7100000000
-40267.6900000000	-50429.4900000000	-54419.1900000000
-42277.3000000000	-49053.1560000000	-55060.7500000000
-41556.0800000000	-50164.9540000000	-54983.6600000000
-39981.2000000000	-49037.7900000000	-54054.7000000000
-40934.9300000000	-48057.5700000000	-53647.0300000000
-47944.0300000000	-54928.8700000000	-50468.5200000000
-47219.6100000000	-55232.6600000000	-49310.9220000000
-49291.6850000000	-53515.2200000000	-49542.1940000000
-49051.0340000000	-54324.8000000000	-50550.5730000000
-47679.5600000000	-54612.2100000000	-48531.7800000000
-48579.8000000000	-53651.9200000000	-48516.1000000000
-48993.1700000000	-53148.9100000000	-47502.1300000000
-47020.5700000000	-54517.0900000000	-47637.7300000000
-46989.4600000000	-53563.5500000000	-46584.9700000000
-48403.6200000000	-53183.8800000000	-46687.9900000000
-47816.6100000000	-52951.9700000000	-46125.2600000000
-52254.7800000000	-53792.4200000000	-49471.2380000000
-51574.5000000000	-53880.1400000000	-50453.2240000000
-50093.6954000000	-53798.1100000000	-50418.3280000000
-50115.8710000000	-53075.9600000000	-49058.4610000000
-50739.3440000000	-52971.5500000000	-48328.8800000000
-51621.3200000000	-53331.7400000000	-48482.6500000000
-53322.5200000000	-52920.1300000000	-47357.9100000000
-51497.9100000000	-52979.5800000000	-47315.6800000000
-53947.9700000000	-53123.6200000000	-47998.0200000000
-53119.5100000000	-53504.3600000000	-48576.8900000000
-52344.2200000000	-52511.7400000000	-46553.6500000000
-39705.4000000000	-51682.6900000000	-54477.9900000000
-38737.5000000000	-52769.0900000000	-54267.9900000000
-37994	-52611.9700000000	-53451.2700000000
