22867.6200000000	-1158.51000000000	-5305.82000000000
25408.7200000000	-2045.02000000000	-5225.54000000000
2337.50000000000	-961.730000000000	-2065.98000000000
3237.60000000000	351.970000000000	-3842.04000000000
847.699999999999	177.930000000000	-3041.75000000000
5652.50000000000	4337.23000000000	-4586.48000000000
12546.5900000000	9827.72000000000	-2813.20000000000
16419.3870000000	9073.76000000000	-3173.70000000000
29318.5000000000	5855.55000000000	-1033.69100000000
27719	6826.88000000000	-1.18000000000001
26884.3600000000	4639.50000000000	3116.59000000000
11590.5600000000	7861.54000000000	-4052.39000000000
13099.6800000000	6658.38000000000	-4928.33000000000
9284.63000000000	6763.49000000000	-4054.65000000000
10896.5400000000	5640.56000000000	-4953.16000000000
26177.1900000000	3482.19500000000	-5083.25000000000
18752.5900000000	-1777.63000000000	-78.6520000000000
18988.2500000000	-1035.59000000000	2228.95000000000
16208.1640000000	-585.840000000000	72.2910000000001
14651.5600000000	-428.810000000000	1948.71000000000
28579.5000000000	1243.02000000000	-4212.83000000000
26280.6300000000	1473.57000000000	-5387.22000000000
27698.1000000000	-2989.83000000000	-4708.29000000000
19274.4100000000	-815.250000000000	-4044.29000000000
9183.92000000000	9117.75000000000	-2019.25000000000
1766	2177.93800000000	-3667.82000000000
7012.40000000000	2390.90400000000	-5043.22000000000
9269.77000000000	1455.98000000000	-4945.94000000000
12369.0300000000	1275.58000000000	-5162.25000000000
31319.1000000000	-4062.74000000000	-967.851000000000
30541.6000000000	2386.83200000000	1282.69000000000
16960.1290000000	859.790000000000	-5459.25000000000
15435.2800000000	108.680000000000	-4066.46000000000
17728.8910000000	1260.69000000000	4182.87000000000
22348.2900000000	-3110.65000000000	-2067.91000000000
20794.5700000000	-2013.17000000000	-3053.77000000000
16935.8220000000	-925.120000000000	-3044.48000000000
20088.8600000000	360.750000000000	3888.30000000000
16202.2190000000	60.8299999999999	3151.92000000000
10821.3700000000	-34.5200000000000	2148.90000000000
26188.2300000000	7448.46000000000	902.420000000000
23075.6400000000	6638.11000000000	-1926.95000000000
24519.3400000000	5479.62000000000	-3028.63000000000
26865.8900000000	5884.74000000000	-2030.16000000000
30421.1000000000	-1986.51000000000	-3596.42000000000
24707.9000000000	4558.34000000000	4255.42000000000
21598.3600000000	7058.43000000000	2124.90000000000
21501.3300000000	-2097.87000000000	2181.75000000000
23653.9300000000	-2243.88000000000	3317.64000000000
10826.4500000000	301.370000000000	-3918.95000000000
28609.5000000000	4572.05000000000	-3198.19000000000
4871.90000000000	7364.16000000000	817.190000000000
6854.20000000000	8272.36000000000	224.940000000000
14763.9100000000	1323.40000000000	4063.69000000000
24653.9300000000	-4055.79000000000	2097.71000000000
23143.1100000000	-3999.43000000000	30.3180000000000
7763.10000000000	6336.70000000000	3695.58000000000
10062.3600000000	7215.48000000000	3496.17000000000
12312.3100000000	8009.75000000000	3346.25000000000
20541.5900000000	-103.150000000000	-5342.06000000000
13857.8800000000	8972.35000000000	-4103.65000000000
15494.1800000000	7724.20000000000	-4898.80000000000
4280.80000000000	2386.83200000000	-4592.40000000000
-324.600000000002	2620.72200000000	24.5730000000000
0.700000000000728	0.149999999999636	-0.236999999999966
8532.86000000000	1503.60000000000	3926.17000000000
6242.90000000000	2285.90300000000	4449.33000000000
3839.20000000000	3516.75800000000	4191.25000000000
11587.3600000000	1491.82000000000	3907.23000000000
29216.8000000000	1289.97000000000	3003.68000000000
29788	-4110.70000000000	3007.59000000000
9297.89000000000	-581.200000000000	1104.36000000000
10828.8100000000	-760.690000000000	-997.081000000000
7763.10000000000	-332.190000000000	-2502.49000000000
6989.30000000000	369.280000000000	2868.25000000000
4653.90000000000	7450.72000000000	-1031.05300000000
2530.50000000000	6307.13000000000	-745.974000000000
26844.4900000000	-3190.79000000000	4189.26000000000
6195.80000000000	6963.37000000000	2173.25000000000
16002.9000000000	7661.07000000000	3657.32000000000
10845.5900000000	8857.05000000000	2110.83000000000
13146.0600000000	9795.39000000000	1936.38000000000
2751.10000000000	6256.72000000000	1040.72000000000
5685.70000000000	5403.99000000000	3847.68000000000
10732.6100000000	10192.9000000000	-1030.21500000000
1040.30000000000	2282.10500000000	2915.46000000000
2540.70000000000	4490.72000000000	3005.66000000000
19137.5900000000	6646.69000000000	3033.37000000000
20783.8500000000	7568.09000000000	49.3440000000000
12364.3600000000	-555.570000000000	948.680000000000
31582.7000000000	172.280000000000	1062.53000000000
903.900000000000	4545.20000000000	1008.42000000000
1618.50000000000	161.800000000000	2064.45000000000
3141.80000000000	-919.310000000000	1057.39000000000
3931	565.010000000000	2733.92000000000
28452.6000000000	-4612.97000000000	-3128.52000000000
14664.0100000000	8938.79000000000	3063.38000000000
21560.1500000000	-889.930000000000	-5052.92000000000
22325.0600000000	-1575.10000000000	-4673.80000000000
22325.0600000000	-477.340000000000	-5685.83000000000
23832.7900000000	-797.670000000000	-5715.28000000000
23919.6800000000	-1914.87000000000	-4986.95000000000
23083.8300000000	237.490000000000	-6099.97000000000
24624.3200000000	-1395.42000000000	-5522.94000000000
22919.1700000000	-2182.43000000000	-4250.07000000000
24624.3200000000	-2576.64000000000	-4588.48000000000
25403.3000000000	-789.850000000000	-5741.28000000000
26326.0500000000	-2926.84000000000	-4690.04000000000
26926.4300000000	-2126.24000000000	-5247.05000000000
26346.6600000000	-1139.17000000000	-5536.03000000000
25318.1300000000	-3189.39000000000	-4154.65000000000
955.400000000000	-619.010000000000	-1872.32000000000
1804.40000000000	-463.420000000000	-2853.34000000000
3165.60000000000	-499.880000000000	-2935.68000000000
2398.20000000000	-194.940000000000	-3391.08000000000
3967.60000000000	-935.830000000000	-2038.41000000000
3175	-1283.53000000000	-978.191000000000
1548	-949.650000000000	-993.301000000000
2375.80000000000	1264.85000000000	-4075.49000000000
3943.60000000000	1332.91000000000	-4405.80000000000
3931	-194.620000000000	-3390.78000000000
1816	428.560000000000	-3583.49000000000
4716.10000000000	407.140000000000	-3853.97000000000
437.899999999998	1293.50000000000	-2888.10000000000
1204	1293.50000000000	-3591.04000000000
68.2999999999993	181.940000000000	-2013.66000000000
6230.30000000000	5007.88000000000	-4443.72000000000
4679.50000000000	4620.63000000000	-4129.33000000000
4839.30000000000	3253.81300000000	-4657.67000000000
6326.40000000000	3486.20900000000	-4969.69000000000
6975	4494.69000000000	-4802.39000000000
5490.80000000000	5513.91000000000	-3798.36000000000
11647.7000000000	9162.57000000000	-3221.25000000000
13128.0300000000	9455.22000000000	-3496.35000000000
13818.7800000000	10144.0400000000	-3131.76000000000
13128.0300000000	10482.7300000000	-2419.03000000000
11566.9300000000	10149.1700000000	-2052.88000000000
12570.0400000000	8685.54000000000	-3838.64000000000
12547.2300000000	10640.5500000000	-1795.66000000000
15399.9900000000	9973.54000000000	-3051.21000000000
16782.1650000000	8452.97000000000	-3816.95000000000
16908.5530000000	8847.66000000000	-2027.32000000000
16013.7300000000	9815.31000000000	-1960.26000000000
15452.3400000000	8946.58000000000	-4127.40000000000
16193.7100000000	8315.72000000000	-4469.59000000000
17341.3790000000	8397.38000000000	-3023.87000000000
28268.4000000000	6225.84000000000	-744.248000000000
29727.4000000000	5509.79000000000	-186.400000000000
27690	6142.36000000000	-1433.52000000000
28467.5000000000	5768.67000000000	-2089.03000000000
29456.2000000000	4898.32000000000	-2295.99000000000
30310.6000000000	4907.26000000000	-1157.36900000000
28816.2000000000	6180.10000000000	24.5730000000000
26858.0500000000	6534.43000000000	-839.829000000000
28112.9000000000	6471.99000000000	900.050000000000
26332.3400000000	7191.06000000000	-143.634000000000
27081.4000000000	7080.24000000000	1128.21000000000
26138.1200000000	5680.88000000000	3015.18000000000
26698.2900000000	3361.71300000000	3988.99000000000
26007.8400000000	4388.21000000000	3718.97000000000
27271.4000000000	5886.50000000000	2240.50000000000
27854.8000000000	4799.47000000000	2485.44000000000
27731.5000000000	3544.12700000000	3200.05000000000
10212.9300000000	7685.74000000000	-3684.45000000000
11769.0600000000	6563.05000000000	-4642.43000000000
10782.5000000000	6890.41000000000	-4204.61000000000
12361.6100000000	7279.87000000000	-4523.02000000000
13157.1800000000	7959.84000000000	-4422.50000000000
10828.7800000000	8379.21000000000	-3512.46000000000
12325.8900000000	5675.50000000000	-5252.29000000000
13914.4300000000	5779.66000000000	-5451.28000000000
14586.3400000000	6840.69000000000	-5142.63000000000
13128.0300000000	5158.19000000000	-5599.57000000000
14047.2300000000	7680.28000000000	-4692.60000000000
8529.52000000000	7334.56000000000	-3557.70000000000
7803.27000000000	6618.18000000000	-3831.70000000000
9377.94000000000	5472.75000000000	-4826.07000000000
8342.02000000000	5861.04000000000	-4469.09000000000
10062.3600000000	6175.40000000000	-4512.67000000000
9251.10000000000	8005.06000000000	-3262.31000000000
10071.2900000000	4508.36000000000	-5421.49000000000
11595.1900000000	5009.36000000000	-5461.24000000000
11016.1100000000	4339.71000000000	-5606.64000000000
25244.1200000000	4221.84000000000	-4923.71000000000
26808.3100000000	2334.51000000000	-4860.19000000000
24798.7000000000	3710.84400000000	-5501.75000000000
25519.9200000000	2599.04600000000	-5424.66000000000
27094.8000000000	3726.21000000000	-4495.70000000000
26141.0700000000	4706.43000000000	-4088.03000000000
19131.9700000000	-2164.87000000000	-909.520000000000
19856.3900000000	-2468.66000000000	248.078000000000
17784.3150000000	-751.220000000000	16.8060000000000
18024.9660000000	-1560.80000000000	-991.573000000000
19396.4400000000	-1848.21000000000	1027.22000000000
18496.2000000000	-887.920000000000	1042.90000000000
18082.8300000000	-384.910000000000	2056.87000000000
20055.4300000000	-1753.09000000000	1921.27000000000
20086.5400000000	-799.550000000000	2974.03000000000
18672.3800000000	-419.880000000000	2871.01000000000
19259.3900000000	-187.970000000000	3433.74000000000
14821.2200000000	-1028.42000000000	87.7619999999999
15501.5000000000	-1116.14000000000	-894.224000000000
16982.3046000000	-1034.11000000000	-859.328000000000
16960.1290000000	-311.960000000000	500.539000000000
16336.6560000000	-207.550000000000	1230.12000000000
15454.6800000000	-567.740000000000	1076.35000000000
13753.4800000000	-156.130000000000	2201.09000000000
15578.0900000000	-215.580000000000	2243.32000000000
13128.0300000000	-359.620000000000	1560.98000000000
13956.4900000000	-740.360000000000	982.110000000000
14731.7800000000	252.260000000000	3005.35000000000
27370.6000000000	1081.31000000000	-4918.99000000000
28338.5000000000	-5.08999999999969	-4708.99000000000
29082	152.030000000000	-3892.27000000000
29083.4000000000	2143.61800000000	-3629.05000000000
27896.7000000000	2339.30200000000	-4310.60000000000
29580.5000000000	1293.50000000000	-3498.13000000000
25425.2300000000	1336.58000000000	-5663.10000000000
26074.3100000000	226.730000000000	-5654.89000000000
27039.1100000000	179.400000000000	-5345.45000000000
28606.3000000000	-3254.23000000000	-4400.83000000000
26923.5800000000	-3460.05000000000	-4393.37000000000
28361.1000000000	-2000.84000000000	-4847.74000000000
27683.9000000000	-4005.57000000000	-3866.44000000000
18492.9700000000	-313.070000000000	-4517.01000000000
19275.7600000000	106.490000000000	-5148.02000000000
20582.2200000000	-1140.20000000000	-4292.03000000000
18428.1800000000	-1138.44000000000	-3192.54000000000
17700.6170000000	-512.500000000000	-3952.35000000000
20025.8100000000	-511.550000000000	-4701.48000000000
20025.8100000000	-1452.60000000000	-3543.79000000000
19407.2900000000	-1591.72000000000	-2853.05000000000
7877.60000000000	8627.94000000000	-1863.14000000000
8529.52000000000	8452.97000000000	-2564.86000000000
10103.9200000000	8810.59000000000	-2878.42000000000
10215.3500000000	9617.49000000000	-1817.71000000000
9428.62000000000	9604.34000000000	-762.416000000000
10828.7800000000	9490.62000000000	-2513.10000000000
8401.19000000000	9129.80000000000	-1056.69100000000
3053.20000000000	2437.79100000000	-4187.98000000000
868.799999999999	2393.85400000000	-3030.44000000000
2545.20000000000	3283.08900000000	-3661.93000000000
1636.40000000000	3435.45600000000	-2899.78000000000
8470.37000000000	2306.90600000000	-5271.27000000000
7709.44000000000	3566.35600000000	-5201.64000000000
7018.50000000000	1089.91000000000	-4224.18000000000
5455.70000000000	2345.10600000000	-4738.38000000000
6230.30000000000	1761.61000000000	-4621.09000000000
7904.43000000000	1432.71000000000	-4739.39000000000
9886.90000000000	2197.49400000000	-5464.76000000000
10062.3600000000	800.380000000000	-4498.31000000000
8529.52000000000	886.860000000000	-4417.94000000000
9295.94000000000	2931.81800000000	-5565.79000000000
10928.8000000000	1351.51000000000	-5012.46000000000
9278.18000000000	321.840000000000	-3897.30000000000
11595.1900000000	745.730000000000	-4549.10000000000
12344.3400000000	2480.48600000000	-5778.23000000000
13128.0300000000	1782.92000000000	-5617.43000000000
13128.0300000000	631.970000000000	-4654.84000000000
12379.9100000000	218.510000000000	-4045.24000000000
11595.1900000000	1933.55000000000	-5477.44000000000
13909.3500000000	1090.77000000000	-5243.89000000000
31546.5000000000	-3090.50000000000	-1998.94000000000
30795.7000000000	-4383.73000000000	-2002.53000000000
31893	-3222.47000000000	179.154000000000
31073.2000000000	-4487.18000000000	183.095000000000
30658.3000000000	-4914.88000000000	-793.805000000000
31878.2000000000	-2915.48000000000	-822.610000000000
30487	3262.75700000000	855.160000000000
29634.4000000000	3311.53900000000	1763.18000000000
31249.6000000000	2386.83200000000	266.282000000000
31022.1000000000	1507.30000000000	1227.62000000000
30236.9000000000	1474.61000000000	2215.10000000000
